genus,sample,rel_abundance,top
unclassified Lachnospiraceae,A18,0.0037196476098173854,0.0010862159258721825
unclassified Lachnospiraceae,A19,0.02409157705709754,0.08767117367793006
unclassified Lachnospiraceae,A21,0.020104413046137262,0.45560320978609015
unclassified Lachnospiraceae,A22,0.0018940580967808467,0.0011328455351445792
unclassified Lachnospiraceae,A24,0.019856373561795218,0.4134039022334909
unclassified Lachnospiraceae,A25,0.02365641204567056,0.11317513598635391
unclassified Lachnospiraceae,A26,0.021424436760944493,0.08217753152373802
unclassified Lachnospiraceae,A27,0.01960469268800957,0.18184722640705683
unclassified Lachnospiraceae,A28,0.01693768766119227,0.017990562532048154
unclassified Lachnospiraceae,A29,0.027779892265601562,0.11782184867929091
unclassified Lachnospiraceae,A30,0.00787640659386289,0.08575328773705222
unclassified Lachnospiraceae,A31,0.007647410568916022,5.467040590550891e-4
unclassified Lachnospiraceae,A32,0.011632658886497858,0.09309190350511387
unclassified Lachnospiraceae,A33,0.01727773398074035,0.41347520416916234
unclassified Lachnospiraceae,A34,0.009753064302979793,0.01614779274121731
unclassified Lachnospiraceae,A35,0.021229395945643804,0.033993972498944175
unclassified Lachnospiraceae,A36,0.005226605161522366,0.061086245169933655
unclassified Lachnospiraceae,A37,0.01832831026754965,8.295923787461853e-4
unclassified Lachnospiraceae,A38,0.005593075022398208,5.558129600519603e-4
unclassified Lachnospiraceae,A39,0.046095043970459396,0.001316770718346064
unclassified Lachnospiraceae,A41,0.013596583992730818,0.48399790493601796
unclassified Lachnospiraceae,A42,0.018450942648288733,0.43348202104841455
unclassified Lachnospiraceae,A43,0.005854393750263252,7.434720897573577e-4
unclassified Lachnospiraceae,A44,0.019890811184319672,0.449675888509909
unclassified Lachnospiraceae,A45,0.007293160508530976,0.30447312795638104
unclassified Lachnospiraceae,A46,0.010628760071685492,5.926943994013932e-4
unclassified Lachnospiraceae,A47,0.02408860262066736,0.015815880089582283
unclassified Lachnospiraceae,A48,0.006342629517110368,0.6069694169716872
unclassified Lachnospiraceae,A49,0.0034694455979382122,0.007480703697112311
unclassified Lachnospiraceae,A50,0.01228452837829132,0.09521337787717313
unclassified Lachnospiraceae,A51,0.01105196073723209,0.2692536963598802
unclassified Lachnospiraceae,A52,0.00914403911126246,0.43056552728786224
unclassified Lachnospiraceae,A53,0.027555406840607036,0.0034281601575817267
unclassified Lachnospiraceae,A54,0.0035458231760273603,0.39143611828195285
unclassified Lachnospiraceae,A55,0.004761546953256012,0.4061668721892793
unclassified Lachnospiraceae,A56,0.031092739693707013,0.5211196153438393
unclassified Lachnospiraceae,A57,0.007297046498776114,0.00432699977532174
unclassified Lachnospiraceae,A58,0.017864590494741327,0.19774113083623407
unclassified Lachnospiraceae,A59,0.00669629965423338,0.37404109606456637
unclassified Lachnospiraceae,A60,0.011498209774992846,0.32678411568779064
unclassified Lachnospiraceae,A61,0.010351649362798473,0.4664418942098959
unclassified Lachnospiraceae,A62,0.00349314365049104,0.5284172911650201
unclassified Lachnospiraceae,A63,0.024121994018931812,0.18032092415611828
unclassified Lachnospiraceae,A64,0.01599986882941181,0.06485544748930246
unclassified Lachnospiraceae,A66,0.046349406122304794,7.08972819148674e-4
unclassified Lachnospiraceae,A67,0.012957216018768413,0.14263499347195413
unclassified Lachnospiraceae,A68,0.017074626088831552,0.03492672344886814
unclassified Lachnospiraceae,A69,0.008624206331166371,0.017469654952948128
unclassified Lachnospiraceae,A70,0.026791995719898452,0.0614276528414842
unclassified Lachnospiraceae,A71,0.04038077568249187,0.04323759079249022
unclassified Lachnospiraceae,A72,0.00718360688235361,0.5870883562523053
unclassified Lachnospiraceae,A73,0.0714119236066933,0.023405336527531812
unclassified Lachnospiraceae,A75,0.015101616687595602,0.06486794021932639
unclassified Lachnospiraceae,A77,0.0077326500169329375,0.19067847891648732
unclassified Lachnospiraceae,A78,0.011336814573821435,0.007443527483443278
unclassified Lachnospiraceae,A79,0.01492972995923913,0.351068579632303
unclassified Lachnospiraceae,B1,0.02655769560706751,0.15879058979012467
unclassified Lachnospiraceae,B2,0.03468481166371478,0.3185640659268367
unclassified Lachnospiraceae,B4,0.04649402856474428,0.1660421338537298
unclassified Lachnospiraceae,B5,0.013126274242596693,0.1442824558039769
unclassified Lachnospiraceae,B7,0.0072613444553592,0.7569585702331458
unclassified Lachnospiraceae,B8,0.017495739814886883,0.3625550015152845
unclassified Lachnospiraceae,B9,0.0011432122280419447,0.026117633360898944
unclassified Lachnospiraceae,B10,0.00571318765378786,0.0021081705731400674
unclassified Lachnospiraceae,B11,0.005619240162761589,0.27043285413826135
unclassified Lachnospiraceae,B12,0.015850540149186132,0.6003291954279735
unclassified Lachnospiraceae,B13,0.011108674343975044,0.1667560183986081
unclassified Lachnospiraceae,B14,0.013546385384298604,0.053898674703305754
unclassified Lachnospiraceae,B15,0.03808829061889707,0.001415337283006098
unclassified Lachnospiraceae,B16,0.008794267182008472,0.22780701331072742
unclassified Lachnospiraceae,B17,0.010055617329081215,0.18980517627080934
unclassified Lachnospiraceae,B18,0.02038159384885977,0.03431682827315499
unclassified Lachnospiraceae,B20,0.0067844846821568435,0.6026654681339082
unclassified Lachnospiraceae,B22,0.04022603330620283,0.4103282199359661
unclassified Lachnospiraceae,B23,0.017020406653151406,0.44181575669493994
unclassified Lachnospiraceae,B24,0.03491157245938318,0.08834152314375082
unclassified Lachnospiraceae,B25,0.008319364477205752,0.5133933342991902
unclassified Lachnospiraceae,B26,0.007478296289056652,0.5705518197107603
unclassified Lachnospiraceae,B27,0.030781092151036228,0.360151154582613
unclassified Lachnospiraceae,B28,0.013022586486851631,0.3062185435312653
unclassified Lachnospiraceae,B29,0.01924545265174541,0.5136956705233332
unclassified Lachnospiraceae,B30,0.032732371907533975,0.0013675926472713025
unclassified Lachnospiraceae,B31,0.010076405573985876,0.33906706782879714
unclassified Lachnospiraceae,B32,0.005908476338277945,0.0012063350488209224
unclassified Lachnospiraceae,B33,0.03663971574279813,0.4116649210559803
unclassified Lachnospiraceae,B34,0.03819777024120829,0.05668824866111701
unclassified Lachnospiraceae,B36,0.006390340146137473,8.390544338507416e-4
unclassified Lachnospiraceae,B37,0.01024806069283783,0.008526422222749219
unclassified Lachnospiraceae,B38,0.0051630171265674395,0.7931257032783602
unclassified Lachnospiraceae,B39,0.00796184300678199,9.470121255387038e-4
unclassified Lachnospiraceae,B40,0.010123846717848757,0.49279830579120626
unclassified Lachnospiraceae,B41,0.01681033244393698,0.37134877157342217
unclassified Lachnospiraceae,B42,0.026951678043583296,0.33271968185928963
unclassified Lachnospiraceae,B43,0.015424886581919888,0.2690692712725694
unclassified Lachnospiraceae,B44,0.040992554867237886,0.41710402701156324
unclassified Lachnospiraceae,B45,0.015053003580374303,0.05937718971745111
unclassified Lachnospiraceae,B46,0.011965207220273336,0.016538983923334867
unclassified Lachnospiraceae,B47,0.01580647447200278,0.11323410210440993
unclassified Lachnospiraceae,B48,0.011018085313242837,0.4836337751278087
unclassified Lachnospiraceae,B49,0.009996562175966553,0.016553447044073646
unclassified Lachnospiraceae,B50,0.020549918955743148,0.024207676709923867
unclassified Lachnospiraceae,B52,0.03465311362253279,0.34102198258010374
unclassified Lachnospiraceae,B55,0.01408072376228979,0.6703928008409971
unclassified Lachnospiraceae,B56,0.012942513671004232,0.32355024849460384
unclassified Lachnospiraceae,B57,0.0316006708615337,0.32116255477937866
unclassified Lachnospiraceae,B58,0.045060664578017835,0.33637404964446466
unclassified Lachnospiraceae,B59,0.02764156867379411,0.07618423626481913
unclassified Lachnospiraceae,B61,0.025683154286589686,0.2310413052220371
unclassified Lachnospiraceae,B62,0.014609106524577826,0.4344219311099873
unclassified Lachnospiraceae,B63,0.021806272908788307,0.34692159108049647
unclassified Lachnospiraceae,B65,0.0053969318405368725,0.41222149773725614
unclassified Lachnospiraceae,B66,0.012654600910223732,0.4374537437429184
unclassified Lachnospiraceae,B67,0.008516419087157634,0.6000333072198077
unclassified Lachnospiraceae,B68,0.017759614271830718,0.4014457060055919
unclassified Lachnospiraceae,B69,0.021241065460994663,0.6070150354985974
unclassified Lachnospiraceae,B70,0.025275711304949804,0.372816453575293
unclassified Lachnospiraceae,B71,0.007980892584750068,0.014592179076163269
unclassified Lachnospiraceae,B72,0.017874102940681324,0.40760645798961975
unclassified Lachnospiraceae,B73,0.037726519623071345,0.09657502329916123
unclassified Lachnospiraceae,B74,0.023419869853756208,0.07254941397167182
unclassified Lachnospiraceae,B75,0.041747435005505325,0.5356290572821633
unclassified Lachnospiraceae,B76,0.017197006974565214,0.1129742626253766
unclassified Lachnospiraceae,B77,0.006516602921071155,0.5736300224315118
unclassified Lachnospiraceae,B78,0.021858535873272397,0.7558321623052321
unclassified Lachnospiraceae,B79,0.011581026936901785,0.07638513700976873
unclassified Lachnospiraceae,C1,0.02697374689217831,0.08963609017038178
unclassified Lachnospiraceae,C2,0.03460980934931883,0.02803696183253622
unclassified Lachnospiraceae,C3,0.0072579549055375924,0.05646986573028636
unclassified Lachnospiraceae,C4,0.008177672722654364,0.01255682183976688
unclassified Lachnospiraceae,C5,0.0028961129308327405,0.6866634594128418
unclassified Lachnospiraceae,C6,0.005191723311166848,0.7093944790957842
unclassified Lachnospiraceae,C8,0.03909647588325183,0.16830594029019544
unclassified Lachnospiraceae,C9,0.010521799509763499,0.018321401021382737
unclassified Lachnospiraceae,C10,0.01776668936330847,0.6779294408245177
unclassified Lachnospiraceae,C11,0.011284763371697714,0.514697688585565
unclassified Lachnospiraceae,C12,0.11877398552772449,0.3209970321144655
unclassified Lachnospiraceae,C13,0.012231364836633606,0.290399219937027
unclassified Lachnospiraceae,C14,7.842380377142025e-4,0.0016035444103665837
unclassified Lachnospiraceae,C15,0.017671204538517272,0.3697826408457875
unclassified Lachnospiraceae,C16,0.02360759475367296,0.33446244440076434
unclassified Lachnospiraceae,C17,0.06231382192799813,0.48970904422079486
unclassified Lachnospiraceae,C18,0.00543824934212087,0.08179640062200969
unclassified Lachnospiraceae,C19,0.04967988984767629,0.24732782687879795
unclassified Lachnospiraceae,C20,0.01746192143602104,0.4304016618108603
unclassified Lachnospiraceae,C21,0.01940475140466999,0.07925236760918722
unclassified Lachnospiraceae,C22,0.030267399981743194,0.2762446785557206
unclassified Lachnospiraceae,C23,0.016397368438558095,0.2181631621310592
unclassified Lachnospiraceae,C24,0.004534928900952165,0.6635362101711342
unclassified Lachnospiraceae,C25,0.10167755658201559,0.07573368312951453
unclassified Lachnospiraceae,C26,0.010710269206438462,0.35262784209768816
unclassified Lachnospiraceae,C27,0.01584899704138183,0.11043748418741789
unclassified Lachnospiraceae,C28,0.013070798714227939,0.5398455138112771
unclassified Lachnospiraceae,C29,0.010783126811135801,0.09138490178619467
unclassified Lachnospiraceae,C30,0.020601711052765103,0.6500877227837771
unclassified Lachnospiraceae,C31,0.034375012611930475,0.15127898319264169
unclassified Lachnospiraceae,C32,0.02347061597825038,0.37996736828495936
unclassified Lachnospiraceae,C33,0.02355500327640769,0.2807563066966047
Escherichia,A1,0.002787821672063807,0.6469011585155264
Escherichia,A2,0.0022431731225102825,0.7032958304831517
Escherichia,A4,0.003068332393219162,0.7803563978385162
Escherichia,A6,0.0025626138661434665,0.0013637243321521285
Escherichia,A9,9.804564217254976e-4,6.924706476635407e-4
Escherichia,A10,0.027536876937655275,0.28725665134402006
Escherichia,A11,0.0068295564083626975,7.908701785595698e-4
Escherichia,A12,0.0024853195354560594,0.5343077769042063
Escherichia,A13,0.0016942160777120652,0.06640257144590697
Escherichia,A15,0.010381107036047499,0.001179819175256695
Escherichia,A16,0.0030178715999854997,0.7207789069202605
Escherichia,A17,0.0015425175893585277,0.6682462094556149
Escherichia,A18,2.627460183528094e-4,0.0010862159258721825
Escherichia,A19,6.734354805806331e-4,0.08767117367793006
Escherichia,A21,0.0033914056669314273,0.45560320978609015
Escherichia,A22,0.014164848766639617,0.0011328455351445792
Escherichia,A24,7.916825286532158e-4,0.4134039022334909
Escherichia,A25,0.004355640576269328,0.11317513598635391
Escherichia,A26,0.006928409634389566,0.08217753152373802
Escherichia,A27,0.0012894650519719353,0.18184722640705683
Escherichia,A28,0.002223735391058418,0.017990562532048154
Escherichia,A29,8.848012107806042e-4,0.11782184867929091
Escherichia,A30,0.004645763757481567,0.08575328773705222
Escherichia,A31,6.750152868400566e-4,5.467040590550891e-4
Escherichia,A32,0.0010526411057744187,0.09309190350511387
Escherichia,A33,8.87383217764394e-4,0.41347520416916234
Escherichia,A34,0.02333223422586053,0.01614779274121731
Escherichia,A35,4.009794301045885e-4,0.033993972498944175
Escherichia,A36,0.03860651455942088,0.061086245169933655
Escherichia,A37,0.022620748300878128,8.295923787461853e-4
Escherichia,A38,5.805157582764918e-4,5.558129600519603e-4
Escherichia,A39,0.006557785069377958,0.001316770718346064
Escherichia,A41,9.694663487155933e-4,0.48399790493601796
Escherichia,A42,0.0023587852817414574,0.43348202104841455
Escherichia,A43,9.328501363358679e-4,7.434720897573577e-4
Escherichia,A44,0.010370654478430871,0.449675888509909
Escherichia,A45,0.0010155830241088868,0.30447312795638104
Escherichia,A46,0.013918625918240158,5.926943994013932e-4
Escherichia,A47,8.669253404285579e-4,0.015815880089582283
Escherichia,A48,0.002429536568647875,0.6069694169716872
Escherichia,A49,0.007898861666435967,0.007480703697112311
Escherichia,A50,7.878001417303993e-4,0.09521337787717313
Escherichia,A51,0.009599807554456845,0.2692536963598802
Escherichia,A52,6.613662770990693e-4,0.43056552728786224
Escherichia,A53,0.001547126504511254,0.0034281601575817267
Escherichia,A54,0.001413038486955723,0.39143611828195285
Escherichia,A55,0.0019244922093353146,0.4061668721892793
Escherichia,A56,0.002724122871524156,0.5211196153438393
Escherichia,A57,0.0027387058458174123,0.00432699977532174
Escherichia,A58,6.014154401892535e-4,0.19774113083623407
Escherichia,A59,0.0015739119284943442,0.37404109606456637
Escherichia,A60,0.0028010768775463173,0.32678411568779064
Escherichia,A61,5.511090866435499e-4,0.4664418942098959
Escherichia,A62,0.0016212078435025076,0.5284172911650201
Escherichia,A63,0.019599120140382096,0.18032092415611828
Escherichia,A64,0.002220650791101589,0.06485544748930246
Escherichia,A66,0.002021763740353287,7.08972819148674e-4
Escherichia,A67,0.0014197657094446555,0.14263499347195413
Escherichia,A68,0.010656421829051122,0.03492672344886814
Escherichia,A69,0.14365231622493976,0.017469654952948128
Escherichia,A70,0.015298988607714677,0.0614276528414842
Escherichia,A71,0.04641160813886409,0.04323759079249022
Escherichia,A72,0.0036004153200450417,0.5870883562523053
Escherichia,A73,6.288419056425108e-4,0.023405336527531812
Escherichia,A75,6.1998338411332e-4,0.06486794021932639
Escherichia,A77,0.0028041363103216282,0.19067847891648732
Escherichia,A78,0.00873044080524191,0.007443527483443278
Escherichia,A79,9.510206139605979e-4,0.351068579632303
Escherichia,B1,0.007002434114054864,0.15879058979012467
Escherichia,B2,0.002429146066251634,0.3185640659268367
Escherichia,B4,0.0040149556921215855,0.1660421338537298
Escherichia,B5,0.016141679353393258,0.1442824558039769
Escherichia,B7,0.0020470679548283462,0.7569585702331458
Escherichia,B8,0.001290475898696193,0.3625550015152845
Escherichia,B9,0.1098900759113391,0.026117633360898944
Escherichia,B10,0.003442736408993749,0.0021081705731400674
Escherichia,B11,0.19540865536318625,0.27043285413826135
Escherichia,B12,0.00490039801429977,0.6003291954279735
Escherichia,B13,0.040141727738818696,0.1667560183986081
Escherichia,B14,0.0014151473175845158,0.053898674703305754
Escherichia,B15,0.015695517788712133,0.001415337283006098
Escherichia,B16,0.21117457447984203,0.22780701331072742
Escherichia,B17,0.0021482142671398322,0.18980517627080934
Escherichia,B18,0.0024937502931557114,0.03431682827315499
Escherichia,B20,0.06540304470016035,0.6026654681339082
Escherichia,B22,0.001030219830992496,0.4103282199359661
Escherichia,B23,0.002418770085926578,0.44181575669493994
Escherichia,B24,9.638691890462035e-4,0.08834152314375082
Escherichia,B25,0.0014988402283893521,0.5133933342991902
Escherichia,B26,0.07694923814565256,0.5705518197107603
Escherichia,B27,0.003722392942737944,0.360151154582613
Escherichia,B28,0.0019933040205664695,0.3062185435312653
Escherichia,B29,0.0010407656442021841,0.5136956705233332
Escherichia,B30,0.012672828801048546,0.0013675926472713025
Escherichia,B31,7.834547212248592e-4,0.33906706782879714
Escherichia,B32,0.013096520973271356,0.0012063350488209224
Escherichia,B33,0.04982168668409014,0.4116649210559803
Escherichia,B34,7.528956794141269e-4,0.05668824866111701
Escherichia,B36,0.006522365542693049,8.390544338507416e-4
Escherichia,B37,0.007504834601052632,0.008526422222749219
Escherichia,B38,0.0020413362704858064,0.7931257032783602
Escherichia,B39,0.0016654498314708146,9.470121255387038e-4
Escherichia,B40,0.003860494644038699,0.49279830579120626
Escherichia,B41,0.0013314686593593442,0.37134877157342217
Escherichia,B42,9.255875320556498e-4,0.33271968185928963
Escherichia,B43,0.003881104960383271,0.2690692712725694
Escherichia,B44,0.0013558759332904804,0.41710402701156324
Escherichia,B45,0.0015282489280732871,0.05937718971745111
Escherichia,B46,0.007258182262956317,0.016538983923334867
Escherichia,B47,0.0024658122913182715,0.11323410210440993
Escherichia,B48,0.001805428599230102,0.4836337751278087
Escherichia,B49,0.0043457740555790814,0.016553447044073646
Escherichia,B50,0.005000096208558164,0.024207676709923867
Escherichia,B52,0.0017086237292642695,0.34102198258010374
Escherichia,B55,0.002147066635526048,0.6703928008409971
Escherichia,B56,0.020215286737478785,0.32355024849460384
Escherichia,B57,0.00688465701609354,0.32116255477937866
Escherichia,B58,0.007879163583283404,0.33637404964446466
Escherichia,B59,5.320626709087326e-4,0.07618423626481913
Escherichia,B61,0.006491794488807185,0.2310413052220371
Escherichia,B62,0.005531587738206019,0.4344219311099873
Escherichia,B63,0.0039563888486683005,0.34692159108049647
Escherichia,B65,0.0038682960567259354,0.41222149773725614
Escherichia,B66,0.025002792187022147,0.4374537437429184
Escherichia,B67,0.003370328880727719,0.6000333072198077
Escherichia,B68,0.015742944560871216,0.4014457060055919
Escherichia,B69,0.0013970261190782104,0.6070150354985974
Escherichia,B70,0.009221362259945952,0.372816453575293
Escherichia,B71,0.0011717272171956076,0.014592179076163269
Escherichia,B72,0.0012264731564575367,0.40760645798961975
Escherichia,B73,0.002788687702480806,0.09657502329916123
Escherichia,B74,0.0022864273022434253,0.07254941397167182
Escherichia,B75,0.0012933010933286028,0.5356290572821633
Escherichia,B76,0.0018677617134248666,0.1129742626253766
Escherichia,B77,7.449057367605192e-4,0.5736300224315118
Escherichia,B78,4.8114140956886014e-4,0.7558321623052321
Escherichia,B79,0.0036214159951451393,0.07638513700976873
Escherichia,C1,0.05063127351860221,0.08963609017038178
Escherichia,C2,0.0010004751748068348,0.02803696183253622
Escherichia,C3,0.006934175872767151,0.05646986573028636
Escherichia,C4,0.002431410458256546,0.01255682183976688
Escherichia,C5,0.0016625537674272402,0.6866634594128418
Escherichia,C6,0.017659720294494082,0.7093944790957842
Escherichia,C8,0.002864098334013166,0.16830594029019544
Escherichia,C9,0.00608405874564139,0.018321401021382737
Escherichia,C10,7.781209376590103e-4,0.6779294408245177
Escherichia,C11,0.012353038149057187,0.514697688585565
Escherichia,C12,8.419895939477244e-4,0.3209970321144655
Escherichia,C13,7.145366411176213e-4,0.290399219937027
Escherichia,C14,0.24603636624729075,0.0016035444103665837
Escherichia,C15,0.006113146229996514,0.3697826408457875
Escherichia,C16,9.142347943396179e-4,0.33446244440076434
Escherichia,C17,0.0051034445278507114,0.48970904422079486
Escherichia,C18,0.00463791494238394,0.08179640062200969
Escherichia,C19,0.04428518606674866,0.24732782687879795
Escherichia,C20,0.0024546498055951866,0.4304016618108603
Escherichia,C21,0.008277497075320552,0.07925236760918722
Escherichia,C22,0.0010509766008591763,0.2762446785557206
Escherichia,C23,0.01660295917620685,0.2181631621310592
Escherichia,C24,6.613060522762846e-4,0.6635362101711342
Escherichia,C25,0.020806734551139572,0.07573368312951453
Escherichia,C26,8.60620483520603e-4,0.35262784209768816
Escherichia,C27,0.006237992270898682,0.11043748418741789
Escherichia,C28,0.006118463756181684,0.5398455138112771
Escherichia,C29,0.0010363906428835458,0.09138490178619467
Escherichia,C30,0.01313778590138981,0.6500877227837771
Escherichia,C31,0.0010244467707534442,0.15127898319264169
Escherichia,C32,0.0026600674850088954,0.37996736828495936
Escherichia,C33,0.0017257429370898668,0.2807563066966047
Parabacteroides,A1,0.008144975024035628,0.6469011585155264
Parabacteroides,A2,0.009704321720920712,0.7032958304831517
Parabacteroides,A4,0.0029742097200017355,0.7803563978385162
Parabacteroides,A6,0.022822278724298786,0.0013637243321521285
Parabacteroides,A9,0.041627768911764826,6.924706476635407e-4
Parabacteroides,A10,0.009565895731151372,0.28725665134402006
Parabacteroides,A11,0.00447681824676357,7.908701785595698e-4
Parabacteroides,A12,0.006344229517856834,0.5343077769042063
Parabacteroides,A13,0.01741499031184131,0.06640257144590697
Parabacteroides,A15,0.03039868598674804,0.001179819175256695
Parabacteroides,A16,0.007585158959362954,0.7207789069202605
Parabacteroides,A17,0.0060822848035681784,0.6682462094556149
Parabacteroides,A18,1.5764761101168563e-4,0.0010862159258721825
Parabacteroides,A19,0.007559678691412543,0.08767117367793006
Parabacteroides,A21,0.01372435769222948,0.45560320978609015
Parabacteroides,A22,0.01770502557668685,0.0011328455351445792
Parabacteroides,A24,0.0223729778277148,0.4134039022334909
Parabacteroides,A25,0.03705452688512712,0.11317513598635391
Parabacteroides,A26,0.014256895717673137,0.08217753152373802
Parabacteroides,A27,0.018000189987368808,0.18184722640705683
Parabacteroides,A28,0.03386361135734704,0.017990562532048154
Parabacteroides,A29,0.017120186990377338,0.11782184867929091
Parabacteroides,A30,0.0095514174195194,0.08575328773705222
Parabacteroides,A31,0.024765908750457376,5.467040590550891e-4
Parabacteroides,A32,0.00605825588786309,0.09309190350511387
Parabacteroides,A33,0.020068512770979374,0.41347520416916234
Parabacteroides,A34,0.024161324744717144,0.01614779274121731
Parabacteroides,A35,0.00760541139790823,0.033993972498944175
Parabacteroides,A36,0.04668191925737106,0.061086245169933655
Parabacteroides,A37,0.024961689387295934,8.295923787461853e-4
Parabacteroides,A38,0.025687295109870213,5.558129600519603e-4
Parabacteroides,A39,0.013439874970401364,0.001316770718346064
Parabacteroides,A41,0.005283500826497294,0.48399790493601796
Parabacteroides,A42,0.004935664599453454,0.43348202104841455
Parabacteroides,A43,0.007775927895288307,7.434720897573577e-4
Parabacteroides,A44,0.007084640357245593,0.449675888509909
Parabacteroides,A45,0.03504154765098243,0.30447312795638104
Parabacteroides,A46,0.01208893032957298,5.926943994013932e-4
Parabacteroides,A47,0.020882015543103132,0.015815880089582283
Parabacteroides,A48,0.02367341531828303,0.6069694169716872
Parabacteroides,A49,0.02092688167790499,0.007480703697112311
Parabacteroides,A50,0.01781324105518589,0.09521337787717313
Parabacteroides,A51,0.015355991211301065,0.2692536963598802
Parabacteroides,A52,0.03226836808856475,0.43056552728786224
Parabacteroides,A53,0.009097566827026277,0.0034281601575817267
Parabacteroides,A54,0.002148756865540229,0.39143611828195285
Parabacteroides,A55,0.0022914132746072366,0.4061668721892793
Parabacteroides,A56,0.00459307307325323,0.5211196153438393
Parabacteroides,A57,0.026332884346958015,0.00432699977532174
Parabacteroides,A58,0.013573173291060316,0.19774113083623407
Parabacteroides,A59,0.008775839416668211,0.37404109606456637
Parabacteroides,A60,0.0035493405823767525,0.32678411568779064
Parabacteroides,A61,0.0034074790952152703,0.4664418942098959
Parabacteroides,A62,0.003361750555198198,0.5284172911650201
Parabacteroides,A63,0.0073087491225034985,0.18032092415611828
Parabacteroides,A64,0.04210449755358445,0.06485544748930246
Parabacteroides,A66,0.021463474344713594,7.08972819148674e-4
Parabacteroides,A67,0.023381415406188273,0.14263499347195413
Parabacteroides,A68,0.006270889021901175,0.03492672344886814
Parabacteroides,A69,0.0032992377748480854,0.017469654952948128
Parabacteroides,A70,0.003774960716587653,0.0614276528414842
Parabacteroides,A71,0.010368257166559437,0.04323759079249022
Parabacteroides,A72,0.00280682255792301,0.5870883562523053
Parabacteroides,A73,0.009383594836045792,0.023405336527531812
Parabacteroides,A75,0.01477336577940709,0.06486794021932639
Parabacteroides,A77,0.002068922461794515,0.19067847891648732
Parabacteroides,A78,0.010028420149534511,0.007443527483443278
Parabacteroides,A79,7.62939453125e-4,0.351068579632303
Parabacteroides,B1,0.005883307955639076,0.15879058979012467
Parabacteroides,B2,0.0182801703055922,0.3185640659268367
Parabacteroides,B4,0.009547591739847419,0.1660421338537298
Parabacteroides,B5,0.005845188070377531,0.1442824558039769
Parabacteroides,B7,0.0020119257487908326,0.7569585702331458
Parabacteroides,B8,0.004078985791654729,0.3625550015152845
Parabacteroides,B9,0.030916629739554034,0.026117633360898944
Parabacteroides,B10,0.02173346798652131,0.0021081705731400674
Parabacteroides,B11,0.003957439044794516,0.27043285413826135
Parabacteroides,B12,0.0013985770719870116,0.6003291954279735
Parabacteroides,B13,0.007016137993063451,0.1667560183986081
Parabacteroides,B14,0.006210924338287597,0.053898674703305754
Parabacteroides,B15,0.01317684216658909,0.001415337283006098
Parabacteroides,B16,0.0020442821287215873,0.22780701331072742
Parabacteroides,B17,0.006379059239057903,0.18980517627080934
Parabacteroides,B18,0.007411805088371012,0.03431682827315499
Parabacteroides,B20,0.0053944180199383225,0.6026654681339082
Parabacteroides,B22,0.03581448059134145,0.4103282199359661
Parabacteroides,B23,0.011984438160090389,0.44181575669493994
Parabacteroides,B24,0.011217309809053836,0.08834152314375082
Parabacteroides,B25,0.0052774109926293665,0.5133933342991902
Parabacteroides,B26,0.003563380146422016,0.5705518197107603
Parabacteroides,B27,0.0031999458954514136,0.360151154582613
Parabacteroides,B28,0.004568148531514171,0.3062185435312653
Parabacteroides,B29,8.136789439326228e-4,0.5136956705233332
Parabacteroides,B30,0.010749254104284397,0.0013675926472713025
Parabacteroides,B31,0.014590282627275254,0.33906706782879714
Parabacteroides,B32,0.014548209775221657,0.0012063350488209224
Parabacteroides,B33,0.005958894946864916,0.4116649210559803
Parabacteroides,B34,0.015565680441840903,0.05668824866111701
Parabacteroides,B36,0.02291618836072396,8.390544338507416e-4
Parabacteroides,B37,0.024185170687056945,0.008526422222749219
Parabacteroides,B38,0.016178199618874053,0.7931257032783602
Parabacteroides,B39,0.025520966902509382,9.470121255387038e-4
Parabacteroides,B40,0.0014906520007648425,0.49279830579120626
Parabacteroides,B41,0.004126008216798933,0.37134877157342217
Parabacteroides,B42,0.011041235644643764,0.33271968185928963
Parabacteroides,B43,0.007282124601797745,0.2690692712725694
Parabacteroides,B44,0.006995528682126737,0.41710402701156324
Parabacteroides,B45,0.005203331615778019,0.05937718971745111
Parabacteroides,B46,0.002233629550817705,0.016538983923334867
Parabacteroides,B47,0.004984108830730531,0.11323410210440993
Parabacteroides,B48,0.012732219070582772,0.4836337751278087
Parabacteroides,B49,0.019465250023706467,0.016553447044073646
Parabacteroides,B50,0.02040262823455463,0.024207676709923867
Parabacteroides,B52,0.014779926081465403,0.34102198258010374
Parabacteroides,B55,0.00282318978877078,0.6703928008409971
Parabacteroides,B56,0.015602460235564991,0.32355024849460384
Parabacteroides,B57,0.0141171492802852,0.32116255477937866
Parabacteroides,B58,0.01144603037074194,0.33637404964446466
Parabacteroides,B59,0.01656541664204688,0.07618423626481913
Parabacteroides,B61,0.02931035407211658,0.2310413052220371
Parabacteroides,B62,0.0192022293125268,0.4344219311099873
Parabacteroides,B63,0.017438975554894983,0.34692159108049647
Parabacteroides,B65,0.004783869087903672,0.41222149773725614
Parabacteroides,B66,0.001985425271037058,0.4374537437429184
Parabacteroides,B67,0.0013968449205866062,0.6000333072198077
Parabacteroides,B68,0.015599018451822943,0.4014457060055919
Parabacteroides,B69,0.0023558595643386623,0.6070150354985974
